prov,city,city_id,year,turnover_commercial,size_commercial,turnover_housing,size_housing,hp_commercial,hp_housing,CPI_ly,cpi2013,hp_housing_deflate,hp_housing_minus,hp_housing_deflate_minus,rhp,rhp_deflate,lhp,lhp_deflate,province1,province2,province3,province4,province5,province6,province7,province8,province9,province10,province11,province12,province13,province14,province15,province16,province17,province18,province19,province20,province21,province22,province23,province24,province25,province26,province27,province28,province29,province30,province31,detail_fact,renewal,detail_plan,renewal_plan,lnrenewal,city_id2,pop_city_hk,pop_city_cz,pop_prov_cz,pop_prov_hk,detail_shiji_prov,棚改量,renewal_prov,detail_plan_prov,renewal_plan_prov,pop_r_hk,pop_r_cz,r_hk_lag,r_cz_lag,instrument1,instrument2,linstru2,capital,lpop_hk,lpop_cz,largecity,nearport,agdp,gdp,gdp_deflate,agdp_deflate,lgdp_deflate,lagdp_deflate,agdp_deflate1,size,price,landp,city_id3,landp_lag,landp_deflate,lnlandp_deflate,lnlandp,interestr,interestr_deflate,pop_city2000,pop_prov2000,pop_r2000,instrument3,renewal_r,lnrenewal_lag,export_us,exchange,export_rmb,export_share,east,renewal_east,instru2_east,lnrenewal_plan,positive,renewal_pos,instru2_pos,d_lhp_deflate,renewal_group,city_obs_count
上海市,上海市,6.0,2018.0,47515000.0,1767.01,38640300.0,1333.29,26890.057,28981.166887923857,101.6,112.14108620881922,25843.486,24866.133,22528.754,0.1654875,0.14713341,10.274402,10.159814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,全面推开留改拆并举的城市有机更新和历史风貌保护，建立健全中心城区730万平方米里弄房屋的保留保护机制，完成42万平方米中心城区二级旧里以下房屋改造，1046万平方米旧住房综合改造、110万平方米里弄房屋修缮保护,,,,,6.0,1447.57,2421.053918300218,2423.78,1447.57,,,,完成40万平方米中心城区二级旧里以下房屋改造，实施300万平方米旧住房综合改造，修缮保护100万平方米各类里弄房屋。,,1.0,0.99887526,0.9934851,1.0002832,,,,1,7.277642,7.7919583,1,0.0,134982.0,32679.87,29141.746,120368.016,10.279927,11.698309,12.036801,2982.2846430000022,18415459.232,6.17495,5.0,5.0497293,5.506412,1.7059132,1.8205009,4.75,4.235736,1321.63,1641.0,0.8053809,,,,20717000.0,6.6118,136976660.0,41914690.0,0.0,,,,0.0,,,0.13726616,high,5
江西省,上饶市,7.0,2014.0,1289463.0,258.1162,1166783.0,238.3942,4995.6685,4894.343067071262,102.3,102.3,4784.304,4092.298,4092.298,0.1959889,0.16909963,8.495835,8.473096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,7.0,668.7968,667.6008785151372,4542.16,4923.2704,新开工棚户区改造22.38万套，基本建成13.81万套,,22.38,加大城市棚户区、城中村改造力度，改造城市和国有工矿、林区、垦区等各类棚户区23万户,23.0,0.135844,0.14697872,0.13828783,0.14713342,3.18062,3.3840687,1.2190788,0,6.5054803,6.5036907,0,0.499398044353654,23221.0,1550.236,1515.3822,22698.924,7.323423,10.030073,2.2698925,1769.4254110000018,793463.8642999993,0.44843024,6.0,0.28660074,0.43834823,-0.8247416,-0.80200213,6.33,6.187683,642.72,4149.0,0.15490961,3.562921,,,360692.0,6.1424,2215514.5,14291466.0,0.0,,0.0,,1.0,,1.2190788,,high,5
江西省,上饶市,7.0,2015.0,1369136.0,278.918,1127215.0,249.1811,4908.74,4523.677758866945,101.5,103.83449999999999,4356.623,4894.3433,4784.304,-0.07573345,-0.08939255,8.417081,8.379453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,7.0,671.5138,670.1619778346121,4565.63,4941.2124,全年棚改开工16.54万套，基本建成12.45万套,,16.54,新开工保障性安居工程23万套，其中改造各类棚户区16.3万套,16.3,0.13590062,0.14678411,0.135844,0.14697872,2.2142572,2.3957531,0.87369764,0,6.5095344,6.5075192,0,0.499398044353654,24633.0,1650.81,1589.8473,23723.328,7.371393,10.074214,2.3723328,2003.9795420000034,1549180.4321999997,0.773052,6.0,0.44843024,0.744504,-0.2950371,-0.257409,5.31,5.1139073,642.72,4149.0,0.15490961,2.5250266,,,381550.0,6.2272,2375988.2,14392863.0,0.0,,0.0,,1.0,,0.87369764,-0.09364319,high,5
江西省,上饶市,7.0,2016.0,1861579.0,380.7603,1526619.0,339.9459,4889.11,4490.770443179341,102.0,105.91118999999999,4240.1284,4523.6777,4356.623,-0.0072744554,-0.026739663,8.40978,8.352349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,在全面完成省下达2.5万户各类棚户区改造任务的基础上，制定了涵盖6.8万户、1300万平方米的城市棚改“三年行动计划”，已完成征迁1.9万户、472.4万平方米,,,,,7.0,675.1617,673.3465698622018,4592.0,4985.5775,棚户区改造开工17.1万套,,17.1,推进棚改货币化安置，利用政府债券、财政贴息等多种方式购买棚户区改造服务,17.1,0.13542297,0.14663471,0.13590062,0.14678411,2.3239005,2.5100083,0.92028606,0,6.514952,6.51226,0,0.499398044353654,26996.0,1817.7664,1716.3119,25489.28,7.447933,10.146013,2.548928,3955.9201890000013,1465999.9434999994,0.3705838,6.0,0.773052,0.3499005,-1.0501064,-0.99267566,4.75,4.4848895,642.72,4149.0,0.15490961,2.6489544,,,383295.0,6.6401,2545117.2,14001344.0,0.0,,0.0,,1.0,,0.92028606,-0.027103424,high,5
江西省,上饶市,7.0,2017.0,2474416.0,462.5719,2050669.0,394.5621,5349.257,5197.3288868849795,102.0,108.02941379999999,4811.0312,4490.7705,4240.1284,0.15733567,0.13464281,8.555901,8.478666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,7.0,678.34,676.7581983405768,4622.1,4992.4351,,,24.33,全年改造各类棚户区24.23万套,24.23,0.13587357,0.1464179,0.13542297,0.14663471,3.2812986,3.5529592,1.2677808,0,6.5196486,6.517314,0,0.499398044353654,30372.0,2055.45,1902.6763,28114.564,7.551017,10.244043,2.8114564,3094.035299000004,1258872.0038999997,0.4068706,6.0,0.3705838,0.37662947,-0.9764934,-0.89926004,4.75,4.3969507,642.72,4149.0,0.15490961,3.75346,,,448928.0,6.7547,3032374.0,14752847.0,0.0,,0.0,,1.0,,1.2677808,0.12631702,high,5
江西省,上饶市,7.0,2018.0,3412532.0,563.7361,2777365.0,463.7503,6053.421,5988.923349483548,102.1,110.29803148979998,5429.7646,5197.329,4811.0312,0.1523079,0.12860723,8.697667,8.599651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,完成各类棚改50255套,5.0255,继续抓好城市棚户区改造，力争用1—2年时间，再完成各类棚户区改造5万户，拆迁面积1000万平方米,5.0,1.614525,7.0,681.0661,679.7112578712948,4647.6,,棚户区改造开工27.79万套、基本建成22.35万套,,27.79,全年开工改造各类棚户区27.88万套,27.88,,0.14624995,0.13587357,0.1464179,3.788155,4.082131,1.4066192,0,6.523659,6.521668,0,0.499398044353654,32555.0,2212.8,2006.2008,29515.486,7.603998,10.29267,2.9515486,3760.2650190000013,3550083.5948000024,0.9441046,6.0,0.4068706,0.8559578,-0.1555342,-0.0575183,4.75,4.306514,642.72,4149.0,0.15490961,4.31888,0.007393581,,391480.0,6.6118,2588387.5,11697340.0,0.0,0.0,0.0,1.609438,1.0,1.614525,1.4066192,0.12098503,high,5
广东省,东莞市,8.0,2014.0,6266493.0,643.65,5092691.0,556.22,9735.87,9155.893351551544,102.3,102.3,8950.042,8736.758,8736.758,0.047973808,0.02441228,9.122153,9.099414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8.0,191.39,832.9849999985881,10724.0,8886.8799,新开工建设保障性住房6.6万套、棚户区改造4.1万户,,4.1,棚户区改造37538套,3.7538,0.021536242,0.07767484,0.02156867,0.07802046,0.080964476,0.2928732,-1.2280155,0,5.2543135,6.7250156,0,0.09102920161730679,70605.320288,5881.317272,5749.0884,69017.91,8.656796,11.142121,6.9017906,966.256659,1063157.7398,1.100285,7.0,1.6389197,1.0755475,0.07282979,0.09556928,6.33,6.187683,152.61,7707.0,0.019801479,0.07433079,,,9706675.0,6.1424,59622280.0,101375730.0,1.0,,-1.2280155,,0.0,,0.0,,high,5
广东省,东莞市,8.0,2015.0,10191063.0,1040.6549,9145019.0,948.5006,9792.933,9641.553205132395,101.5,103.83449999999999,9285.501,9155.894,8950.042,0.05304339,0.037481274,9.173838,9.1362095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,整合连片土地3万亩，盘活存量用地2万亩，完成“三旧”改造5300亩,,,,,8.0,195.01,829.8600000095316,10849.0,9008.3778,,,5.6939,成56939户城市棚户区改造,5.6939,0.021647627,0.07649184,0.021536242,0.07767484,0.12262521,0.44227278,-0.81582844,0,5.273051,6.721257,0,0.09102920161730679,75616.051791,6275.073674,6043.342,72823.63,8.706713,11.195796,7.2823634,1703.9040090000005,1865494.6421,1.0948355,7.0,1.100285,1.0544044,0.05297604,0.09060414,5.31,5.1139073,152.61,7707.0,0.019801479,0.11274764,,,10360986.7857,6.2272,64519936.0,102819410.0,1.0,,-0.81582844,,0.0,,0.0,0.036795616,high,5
广东省,东莞市,8.0,2016.0,14181733.0,1024.2482,12223119.0,887.0113,13845.992,13780.116442710481,102.3,106.22269349999999,12972.855,9641.553,9285.501,0.42924246,0.39710882,9.530982,9.470614,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8.0,200.94,825.7749999508862,10999.0,9164.8998,棚户区住房改造新开工8.1万多套（户），货币化安置率达19.8%,,8.1,棚户区改造新开工7.85万套(户),7.85,0.021924954,0.07507728,0.021647627,0.07649184,0.16993387,0.60046095,-0.5100577,0,5.303006,6.7163224,0,0.09102920161730679,82682.169143,6827.686822,6427.71,77838.516,8.7683735,11.262392,7.7838516,761.2439779999999,2573430.3414999987,3.3805594,7.0,1.0948355,3.1825209,1.1576736,1.2180412,4.75,4.4717374,152.61,7707.0,0.019801479,0.15544161,,,9901367.726,6.6401,65746070.0,96293336.0,1.0,,-0.5100577,,0.0,,0.0,0.33440495,high,5
广东省,东莞市,8.0,2017.0,13492246.0,799.4574,10169560.0,588.8128,16876.754,17271.295732701463,101.5,107.81603390249998,16019.228,13780.116,12972.855,0.25334907,0.23482664,9.756802,9.681545,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8.0,211.31,830.1950000022497,11169.0,9316.908,新开工棚户区改造安置住房3.83万套,,3.83,棚户区住房改造开工3.67万套（户）,3.67,0.022680271,0.07433029,0.021924954,0.07507728,0.08046458,0.27553362,-1.2890457,0,5.3533263,6.7216606,0,0.09102920161730679,91329.000331,7582.087943,7032.4307,84708.18,8.858288,11.346968,8.470818,2702.8753429999997,2183696.8000000003,0.8079162,7.0,3.3805594,0.74934703,-0.2885531,-0.2132969,4.75,4.4056525,152.61,7707.0,0.019801479,0.07267143,,,10381200.0,6.7547,70121890.0,92483620.0,1.0,,-1.2890457,,0.0,,0.0,0.21093082,high,5
广东省,东莞市,8.0,2018.0,12241400.0,690.15,9647500.0,534.72,17737.303,18042.15290245362,102.2,110.18798664835498,16373.975,17271.295,16019.228,0.04463232,0.02214508,9.800467,9.703448,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,完成“三旧”改造6880亩，新增实施改造9837亩，力度历年最大,,,,,8.0,231.59,836.7367772061574,11346.0,,新开工棚改住房3.4万套，基本建成棚改住房3.6万套,,3.4,,3.4,,0.07374729,0.022680271,0.07433029,0.07711292,0.252723,-1.3754612,0,5.4449687,6.7295094,0,0.09102920161730679,98939.0,8278.59,7513.1514,89791.09,8.92441,11.405241,8.97911,664.4365260000001,3162607.367,4.7598333,7.0,0.8079162,4.319739,1.463195,1.5602126,4.75,4.310815,152.61,7707.0,0.019801479,0.067325026,,,12044200.0,6.6118,79633840.0,96192510.0,1.0,,-1.3754612,,0.0,,0.0,0.021903038,high,5
山东省,东营市,9.0,2014.0,1662216.0,334.8945,1299676.0,269.6616,4963.402,4819.655449645036,101.9,101.9,4729.7896,4796.3677,4796.3677,0.004855294,-0.013880947,8.480457,8.461636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,9.0,189.1,209.19918039784852,9789.43,9747.096,,,,,,0.01940065,0.021369904,0.019453736,0.021356566,,,,0,5.242276,5.343287,0,0.246195185061098,163982.0,3430.49,3366.5261,160924.44,8.121636,11.98869,16.092443,2131.4053689999987,791994.4734,0.37158322,8.0,0.30124736,0.36465478,-1.0088042,-0.9899824,6.33,6.2119727,172.14,8998.0,0.019130917,,,,609488.0,6.1424,3743719.0,10913074.0,1.0,,,,0.0,,,,high,5
山东省,东营市,9.0,2015.0,1536481.0,281.4184,1398595.0,259.9776,5459.7744,5379.675018155411,101.2,103.12280000000001,5216.7656,4819.6553,4729.7896,0.11619498,0.10295935,8.590384,8.559633,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,建设保障性住房和棚户区改造安置房7551套,,,9.0,190.62,210.48473294782175,9847.16,9821.7271,,,46.6,开工建设和购买保障性住房53.7万套，其中，公共租赁住房6.1万套，棚户区改造46.6万套,46.6,0.019407991,0.021375172,0.01940065,0.021369904,0.9040703,0.99583757,-0.0041711177,0,5.250282,5.349413,0,0.246195185061098,163938.0,3450.644615,3346.1511,158973.58,8.115566,11.976493,15.897358,1323.5530650000003,393466.2334000001,0.29728028,8.0,0.37158322,0.28827792,-1.2438302,-1.2130799,5.31,5.149201,172.14,8998.0,0.019130917,0.8915008,,,496787.0,6.2272,3093592.0,8965258.0,1.0,,-0.0041711177,,0.0,,0.0,0.097997665,high,5
山东省,东营市,9.0,2016.0,1617509.0,310.4843,1454081.0,280.7116,5209.6323,5179.981874635748,102.1,105.2883788,4919.804,5379.675,5216.7656,-0.037119888,-0.056924433,8.552557,8.501024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,9.0,192.81,212.13996457835438,9947.0,9921.4433,棚户区改造53万套，货币化安置率达到55.9%,,48.0,制定城中村改造规划，拓展棚改范围，改造完成棚户区48万户.。同时，将棚改纳入政府购买服务指导目录，提高货币化安置比重。,48.0,0.019433664,0.02132703,0.019407991,0.021375172,0.9315836,1.0260082,0.025675787,0,5.2617054,5.3572464,0,0.246195185061098,164024.0,3479.604555,3304.8325,155785.47,8.103141,11.956235,15.578547,1046.2640910000007,270027.5028,0.25808734,8.0,0.29728028,0.24512424,-1.4059901,-1.3544573,4.75,4.5114193,172.14,8998.0,0.019130917,0.91828406,,,455879.0,6.6401,3027082.2,8699501.0,1.0,,0.025675787,,0.0,,0.0,-0.05860901,high,5
山东省,东营市,9.0,2017.0,1733192.0,319.0944,1502146.0,280.5593,5431.596,5354.11230353084,101.5,106.86770448200001,5010.0376,5179.982,4919.804,0.033616018,0.018340852,8.58562,8.519198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,棚户区改造完工9055套，实施货币化安置4491户。,,,,,9.0,195.0,227.07437878769838,10005.83,10008.6792,棚户区改造基本建成64.7万套,,76.0,开工棚户区改造76万套，进一步提高货币化安置比例,76.0,0.01948309,0.022694208,0.019433664,0.02132703,1.4769585,1.6208543,0.48295334,0,5.273,5.4252777,0,0.246195185061098,167978.0,3814.35,3569.226,157183.12,8.180104,11.965167,15.718312,1103.393443,346630.1088,0.31414914,8.0,0.25808734,0.29396078,-1.224309,-1.1578875,4.75,4.444748,172.14,8998.0,0.019130917,1.4539497,,,492935.02,6.7547,3329628.2,8729215.0,1.0,,0.48295334,,0.0,,0.0,0.018174171,high,5
山东省,东营市,9.0,2018.0,1896904.9999999998,303.5208,1757242.0,281.5152,6249.6704,6242.0856848937465,102.5,109.53939709405,5698.4844,5354.1123,5010.0376,0.16584885,0.1374135,8.73907,8.647956,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,9.0,196.68,233.33464447466315,10047.2,,棚户区改造新开工85.2万套、基本建成45万套,,85.2,开工改造棚户区84.3万套,84.3,,0.023223847,0.01948309,0.022694208,1.6424245,1.9131217,0.6487363,0,5.281578,5.4524736,0,0.246195185061098,177962.0,4152.47,3790.8462,162463.92,8.240345,11.998211,16.246391,2337.7493410000016,959816.2625000002,0.4105728,8.0,0.31414914,0.37481746,-0.98131615,-0.89020205,4.75,4.3363395,172.14,8998.0,0.019130917,1.6127363,,,558416.8411,6.6118,3692140.5,8891432.0,1.0,,0.6487363,,0.0,,0.0,0.12875748,high,5
宁夏回族自治区,中卫市,10.0,2014.0,261741.0,26.1741,202650.0,65.8435,10000.0,3077.752549606263,101.9,101.9,3020.3657,3257.293,3257.293,-0.05511952,-0.07273747,8.031955,8.013133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,10.0,122.2,112.92531978431872,661.54,671.5575,争取棚户区和危窑危房改造融资贷款222.5亿元，新建保障性住房3万套，改造棚户区9.3万户、农村危窑危房4.7万户。,,9.2,改造棚户区9.2万户,9.2,0.18196505,0.17070067,0.18173097,0.17060037,1.671925,1.5695235,0.45077205,0,4.805659,4.7267265,0,1.34662761888482,26353.7,297.6,292.05103,25862.316,5.6769285,10.1605425,2.5862317,1342.6526869999987,195632.75,0.14570615,9.0,0.099916816,0.14298935,-1.9449852,-1.9261634,6.33,6.2119727,,,,,,,4578.0,6.1424,28119.906,944889.3,0.0,,0.0,,0.0,,0.0,,low,5
宁夏回族自治区,中卫市,10.0,2015.0,287723.0,28.7723,236146.0,67.8339,10000.0,3481.238731666615,101.1,103.0209,3379.1577,3077.7524,3020.3657,0.1310977,0.11879091,8.155144,8.125381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,改造棚户区5337户,0.5337,启动西关新村等集中片区2220户棚户区改造工程,0.222,-0.6279214,10.0,120.17,113.75449985646365,667.88,664.1119,,,,,,0.18094842,0.17032176,0.18196505,0.17070067,,,,0,4.7889075,4.7340426,0,1.34662761888482,27857.417456,316.890659,307.59842,27040.549,5.728795,10.205092,2.7040548,1196.7421479999998,136202.75499999998,0.11381128,9.0,0.14570615,0.11047397,-2.2029753,-2.1732137,5.31,5.154294,,,,,0.0046916828,,12919.0,6.2272,80449.195,2538705.2,0.0,0.0,,-1.5050778,0.0,0.0,,0.11224842,low,5
宁夏回族自治区,中卫市,10.0,2016.0,285874.0,28.5874,234564.0,66.4654,10000.0,3529.1143963626187,101.5,104.56621349999999,3375.0044,3481.2388,3379.1577,0.013752469,-0.0012290992,8.168802,8.124152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,10.0,121.4187,114.77005004315106,675.0,672.506,改造棚户区住房6.35万套，通过货币化安置，消化商品房库存150多万平方米，去库存周期较上年减少2.3个月,,6.35,想方设法去库存、防风险，实行保障性住房货币化，提高公租房入住率，发展住房租赁市场，保持房地产市场健康发展，商品房销售800万平方米以上,6.35,0.18054664,0.1700297,0.18094842,0.17032176,1.1490225,1.0815432,0.078388914,0,4.799245,4.7429304,0,1.34662761888482,29548.554773,339.128911,324.31976,28258.225,5.78173,10.24914,2.8258224,1946.7683599999998,106226.53200000002,0.054565575,9.0,0.11381128,0.052182797,-2.9530025,-2.9083521,4.75,4.5425763,,,,,,-0.6279214,21372.0,6.6401,141912.22,4184609.8,0.0,,0.0,,0.0,,0.0,-0.0012292862,low,5
宁夏回族自治区,中卫市,10.0,2017.0,319325.0,31.9325,250805.0,69.9683,10000.0,3584.5518613429226,101.6,106.23927291599999,3374.0366,3529.1145,3375.0044,0.015708575,-0.00028674732,8.184389,8.123865,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,改造棚户区住房1.1万套、老旧小区31个,1.1,实施棚户区改造9000套,0.9,0.09531018,10.0,122.12,115.56495953542967,681.79,679.1406,,,5.34,棚户区住房5.34万套,5.34,0.17981549,0.16950227,0.18054664,0.1700297,0.9641191,0.9079586,-0.09655647,0,4.805004,4.7498326,0,1.34662761888482,32374.0,374.13,352.1579,30472.723,5.8640795,10.324587,3.0472722,803.7148350000006,46716.55050000001,0.05812578,9.0,0.054565575,0.05471214,-2.9056697,-2.845146,4.75,4.47104,,,,,0.009518456,,191101.0,6.7547,1290829.9,34502176.0,0.0,0.0,0.0,-0.105360515,0.0,0.0,0.0,-0.00028705597,low,5
宁夏回族自治区,中卫市,10.0,2018.0,,77.46,,69.78,,,102.3,108.68277619306798,,3584.5518,3374.0366,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,10.0,121.91,116.29296164834213,688.11,,改造城镇棚户区住房3万套,,3.0,改造棚户区2.9万套,2.9,,0.16900344,0.17981549,0.16950227,0.5214649,0.49155658,-0.7101782,0,4.803283,4.7561126,0,1.34662761888482,34653.0,402.99,370.79474,31884.537,5.9156485,10.369877,3.1884537,806.9173919999998,67188.92799999999,0.083266184,9.0,0.05812578,0.07661396,-2.568976,-2.4857128,4.75,4.3705177,,,,,,0.09531018,20871.774705828975,6.6118,138000.0,3424402.5,0.0,,0.0,,0.0,,0.0,,low,5
广东省,中山市,11.0,2014.0,4640188.0,764.07,3929509.0,669.95,6072.9883,5865.376520635868,102.3,102.3,5733.506,5798.899,5798.899,0.01146383,-0.011276808,8.676822,8.654082,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11.0,156.06,318.3299999695404,10724.0,8886.8799,新开工建设保障性住房6.6万套、棚户区改造4.1万户,,4.1,棚户区改造37538套,3.7538,0.017560719,0.029683886,0.017591259,0.02972993,0.06603406,0.11160021,-2.1928322,0,5.0502405,5.7630887,0,0.08854360071928219,88681.773137,2823.006884,2759.5376,86687.95,7.922818,11.37007,8.668796,697.1694400000003,270486.78830000013,0.38797855,10.0,1.4362075,0.37925568,-0.96954465,-0.94680524,6.33,6.187683,133.75,7707.0,0.017354352,0.06514477,,,2787820.0,6.1424,17123906.0,60658390.0,1.0,,-2.1928322,,0.0,,0.0,,high,5
广东省,中山市,11.0,2015.0,6135302.0,1042.7744,5315208.0,921.7687,5883.6333,5766.314260833547,101.5,103.83449999999999,5553.37,5865.3765,5733.506,-0.016889317,-0.031418078,8.659788,8.62216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11.0,158.68,320.11499995894087,10849.0,9008.3778,,,5.6939,成56939户城市棚户区改造,5.6939,0.017614715,0.029506406,0.017560719,0.029683886,0.099988975,0.16901708,-1.7777555,0,5.06689,5.76868,0,0.08854360071928219,94029.727485,3010.032621,2898.8752,90557.305,7.9720783,11.413738,9.055731,510.5048999999999,122342.05050000001,0.23964912,10.0,0.38797855,0.23079912,-1.4662075,-1.4285794,5.31,5.1139073,133.75,7707.0,0.017354352,0.09881394,,,2800651.168,6.2272,17440214.0,57940284.0,1.0,,-1.7777555,,0.0,,0.0,-0.03192234,high,5
广东省,中山市,11.0,2016.0,8448109.0,1158.2276,7374657.0,1015.3334,7293.997,7263.286128477602,102.3,106.22269349999999,6837.7915,5766.3145,5553.37,0.25960633,0.23128684,8.890588,8.83022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11.0,161.25,321.9800000006681,10999.0,9164.8998,棚户区住房改造新开工8.1万多套（户），货币化安置率达19.8%,,8.1,棚户区改造新开工7.85万套(户),7.85,0.0175943,0.02927357,0.017614715,0.029506406,0.1382755,0.23162529,-1.4626343,0,5.082956,5.7744894,0,0.08854360071928219,99471.333623,3202.778,3015.1543,93644.15,8.011406,11.447257,9.364415,500.20476999999994,141828.8125,0.2835415,10.0,0.23964912,0.26693118,-1.3207644,-1.2603968,4.75,4.4717374,133.75,7707.0,0.017354352,0.13623166,,,2666087.876,6.6401,17703090.0,55274172.0,1.0,,-1.4626343,,0.0,,0.0,0.20806026,high,5
广东省,中山市,11.0,2017.0,8846504.0,874.8091,7054475.0,650.065,10112.496,10851.95326621184,101.5,107.81603390249998,10065.25,7263.286,6837.7915,0.49408314,0.47200304,9.2921,9.216845,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,土地集约节约利用水平不断提高，完成“三旧”改造项目30个，处置闲置土地超万亩,,,,,11.0,170.47,324.5000000134991,11169.0,9316.908,新开工棚户区改造安置住房3.83万套,,3.83,棚户区住房改造开工3.67万套（户）,3.67,0.018296843,0.02905363,0.0175943,0.02927357,0.06457108,0.107434,-2.2308786,0,5.1385593,5.7822857,0,0.08854360071928219,105710.722954,3430.31296,3181.6353,98047.31,8.06515,11.493205,9.804731,1303.798089999999,1680347.9691999995,1.2888099,10.0,0.2835415,1.1953787,0.17846301,0.25371924,4.75,4.4056525,133.75,7707.0,0.017354352,0.063690476,,,3027800.0,6.7547,20451880.0,59621030.0,1.0,,-2.2308786,,0.0,,0.0,0.38662434,high,5
广东省,中山市,11.0,2018.0,8178800.0,737.39,6790400.0,562.0,11091.553,12082.562277580071,102.2,110.18798664835498,10965.408,10851.953,10065.25,0.11339979,0.08943228,9.399519,9.302501,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11.0,176.92,328.4984401139395,11346.0,,新开工棚改住房3.4万套，基本建成棚改住房3.6万套,,3.4,,3.4,,0.028952798,0.018296843,0.02905363,0.062209267,0.098782346,-2.3148363,0,5.175698,5.7945323,0,0.08854360071928219,110585.0,3632.7,3296.8203,100360.305,8.100714,11.516522,10.036031,346.33592200000004,1007030.8338,2.9076707,10.0,1.2888099,2.6388273,0.97033465,1.0673523,4.75,4.310815,133.75,7707.0,0.017354352,0.0590048,,,2732200.0,6.6118,18064760.0,49728190.0,1.0,,-2.3148363,,0.0,,0.0,0.085656166,high,5
